,img_path,gt_path,split
148,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000099_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000099_000019_gtFine_labelTrainIds.png,train
149,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000091_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000091_000019_gtFine_labelTrainIds.png,train
150,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000156_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000156_000019_gtFine_labelTrainIds.png,train
151,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000074_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000074_000019_gtFine_labelTrainIds.png,train
152,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000062_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000062_000019_gtFine_labelTrainIds.png,train
153,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000128_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000128_000019_gtFine_labelTrainIds.png,train
154,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000047_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000047_000019_gtFine_labelTrainIds.png,train
155,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000106_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000106_000019_gtFine_labelTrainIds.png,train
156,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000136_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000136_000019_gtFine_labelTrainIds.png,train
157,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000163_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000163_000019_gtFine_labelTrainIds.png,train
158,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000151_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000151_000019_gtFine_labelTrainIds.png,train
159,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000166_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000166_000019_gtFine_labelTrainIds.png,train
160,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000165_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000165_000019_gtFine_labelTrainIds.png,train
161,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000073_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000073_000019_gtFine_labelTrainIds.png,train
162,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000005_000019_gtFine_labelTrainIds.png,train
163,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000113_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000113_000019_gtFine_labelTrainIds.png,train
164,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000160_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000160_000019_gtFine_labelTrainIds.png,train
165,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000118_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000118_000019_gtFine_labelTrainIds.png,train
166,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000131_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000131_000019_gtFine_labelTrainIds.png,train
167,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000114_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000114_000019_gtFine_labelTrainIds.png,train
168,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000079_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000079_000019_gtFine_labelTrainIds.png,train
169,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000120_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000120_000019_gtFine_labelTrainIds.png,train
170,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000069_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000069_000019_gtFine_labelTrainIds.png,train
171,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000059_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000059_000019_gtFine_labelTrainIds.png,train
172,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000008_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000008_000019_gtFine_labelTrainIds.png,train
173,/home/aistudio/data/leftImg8bit/train/aachen/aachen_000028_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/aachen/aachen_000028_000019_gtFine_labelTrainIds.png,train
174,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000204_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000204_000019_gtFine_labelTrainIds.png,train
175,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000011_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000011_000019_gtFine_labelTrainIds.png,train
176,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000226_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000226_000019_gtFine_labelTrainIds.png,train
177,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000138_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000138_000019_gtFine_labelTrainIds.png,train
178,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000254_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000254_000019_gtFine_labelTrainIds.png,train
179,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000230_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000230_000019_gtFine_labelTrainIds.png,train
180,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000197_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000197_000019_gtFine_labelTrainIds.png,train
181,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000148_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000148_000019_gtFine_labelTrainIds.png,train
182,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000037_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000037_000019_gtFine_labelTrainIds.png,train
183,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000250_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000250_000019_gtFine_labelTrainIds.png,train
184,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000113_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000113_000019_gtFine_labelTrainIds.png,train
185,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000159_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000159_000019_gtFine_labelTrainIds.png,train
186,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000075_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000075_000019_gtFine_labelTrainIds.png,train
187,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000215_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000215_000019_gtFine_labelTrainIds.png,train
188,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000123_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000123_000019_gtFine_labelTrainIds.png,train
189,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000021_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000021_000019_gtFine_labelTrainIds.png,train
190,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000238_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000238_000019_gtFine_labelTrainIds.png,train
191,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000192_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000192_000019_gtFine_labelTrainIds.png,train
192,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000188_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000188_000019_gtFine_labelTrainIds.png,train
193,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000073_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000073_000019_gtFine_labelTrainIds.png,train
194,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000221_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000221_000019_gtFine_labelTrainIds.png,train
195,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000227_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000227_000019_gtFine_labelTrainIds.png,train
196,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000202_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000202_000019_gtFine_labelTrainIds.png,train
197,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000225_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000225_000019_gtFine_labelTrainIds.png,train
198,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000079_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000079_000019_gtFine_labelTrainIds.png,train
199,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000008_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000008_000019_gtFine_labelTrainIds.png,train
200,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000120_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000120_000019_gtFine_labelTrainIds.png,train
201,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000108_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000108_000019_gtFine_labelTrainIds.png,train
202,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000261_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000261_000019_gtFine_labelTrainIds.png,train
203,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000275_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000275_000019_gtFine_labelTrainIds.png,train
204,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000253_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000253_000019_gtFine_labelTrainIds.png,train
205,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000161_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000161_000019_gtFine_labelTrainIds.png,train
206,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000200_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000200_000019_gtFine_labelTrainIds.png,train
207,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000172_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000172_000019_gtFine_labelTrainIds.png,train
208,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000099_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000099_000019_gtFine_labelTrainIds.png,train
209,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000287_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000287_000019_gtFine_labelTrainIds.png,train
210,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000218_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000218_000019_gtFine_labelTrainIds.png,train
211,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000314_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000314_000019_gtFine_labelTrainIds.png,train
212,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000173_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000173_000019_gtFine_labelTrainIds.png,train
213,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000163_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000163_000019_gtFine_labelTrainIds.png,train
214,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000052_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000052_000019_gtFine_labelTrainIds.png,train
215,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000153_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000153_000019_gtFine_labelTrainIds.png,train
216,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000101_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000101_000019_gtFine_labelTrainIds.png,train
217,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000269_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000269_000019_gtFine_labelTrainIds.png,train
218,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000007_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000007_000019_gtFine_labelTrainIds.png,train
219,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000131_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000131_000019_gtFine_labelTrainIds.png,train
220,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000286_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000286_000019_gtFine_labelTrainIds.png,train
221,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000194_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000194_000019_gtFine_labelTrainIds.png,train
222,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000180_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000180_000019_gtFine_labelTrainIds.png,train
223,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000300_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000300_000019_gtFine_labelTrainIds.png,train
224,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000027_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000027_000019_gtFine_labelTrainIds.png,train
225,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000207_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000207_000019_gtFine_labelTrainIds.png,train
226,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000100_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000100_000019_gtFine_labelTrainIds.png,train
227,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000277_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000277_000019_gtFine_labelTrainIds.png,train
228,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000015_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000015_000019_gtFine_labelTrainIds.png,train
229,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000071_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000071_000019_gtFine_labelTrainIds.png,train
230,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000166_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000166_000019_gtFine_labelTrainIds.png,train
231,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000283_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000283_000019_gtFine_labelTrainIds.png,train
232,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000126_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000126_000019_gtFine_labelTrainIds.png,train
233,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000255_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000255_000019_gtFine_labelTrainIds.png,train
234,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000122_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000122_000019_gtFine_labelTrainIds.png,train
235,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000312_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000312_000019_gtFine_labelTrainIds.png,train
236,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000246_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000246_000019_gtFine_labelTrainIds.png,train
237,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000047_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000047_000019_gtFine_labelTrainIds.png,train
238,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000206_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000206_000019_gtFine_labelTrainIds.png,train
239,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000195_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000195_000019_gtFine_labelTrainIds.png,train
240,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000276_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000276_000019_gtFine_labelTrainIds.png,train
241,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000267_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000267_000019_gtFine_labelTrainIds.png,train
242,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000054_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000054_000019_gtFine_labelTrainIds.png,train
243,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000219_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000219_000019_gtFine_labelTrainIds.png,train
244,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000084_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000084_000019_gtFine_labelTrainIds.png,train
245,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000049_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000049_000019_gtFine_labelTrainIds.png,train
246,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000149_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000149_000019_gtFine_labelTrainIds.png,train
247,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000128_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000128_000019_gtFine_labelTrainIds.png,train
248,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000249_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000249_000019_gtFine_labelTrainIds.png,train
249,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000032_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000032_000019_gtFine_labelTrainIds.png,train
250,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000103_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000103_000019_gtFine_labelTrainIds.png,train
251,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000310_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000310_000019_gtFine_labelTrainIds.png,train
252,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000070_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000070_000019_gtFine_labelTrainIds.png,train
253,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000004_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000004_000019_gtFine_labelTrainIds.png,train
254,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000003_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000003_000019_gtFine_labelTrainIds.png,train
255,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000178_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000178_000019_gtFine_labelTrainIds.png,train
256,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000241_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000241_000019_gtFine_labelTrainIds.png,train
257,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000137_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000137_000019_gtFine_labelTrainIds.png,train
258,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000009_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000009_000019_gtFine_labelTrainIds.png,train
259,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000109_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000109_000019_gtFine_labelTrainIds.png,train
260,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000146_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000146_000019_gtFine_labelTrainIds.png,train
261,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000095_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000095_000019_gtFine_labelTrainIds.png,train
262,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000090_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000090_000019_gtFine_labelTrainIds.png,train
263,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000281_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000281_000019_gtFine_labelTrainIds.png,train
264,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000304_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000304_000019_gtFine_labelTrainIds.png,train
265,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000055_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000055_000019_gtFine_labelTrainIds.png,train
266,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000034_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000034_000019_gtFine_labelTrainIds.png,train
267,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000271_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000271_000019_gtFine_labelTrainIds.png,train
268,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000029_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000029_000019_gtFine_labelTrainIds.png,train
269,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000260_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000260_000019_gtFine_labelTrainIds.png,train
270,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000196_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000196_000019_gtFine_labelTrainIds.png,train
271,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000224_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000224_000019_gtFine_labelTrainIds.png,train
272,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000209_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000209_000019_gtFine_labelTrainIds.png,train
273,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000058_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000058_000019_gtFine_labelTrainIds.png,train
274,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000236_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000236_000019_gtFine_labelTrainIds.png,train
275,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000041_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000041_000019_gtFine_labelTrainIds.png,train
276,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000080_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000080_000019_gtFine_labelTrainIds.png,train
277,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000235_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000235_000019_gtFine_labelTrainIds.png,train
278,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000240_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000240_000019_gtFine_labelTrainIds.png,train
279,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000291_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000291_000019_gtFine_labelTrainIds.png,train
280,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000263_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000263_000019_gtFine_labelTrainIds.png,train
281,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000208_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000208_000019_gtFine_labelTrainIds.png,train
282,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000220_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000220_000019_gtFine_labelTrainIds.png,train
283,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000022_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000022_000019_gtFine_labelTrainIds.png,train
284,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000168_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000168_000019_gtFine_labelTrainIds.png,train
285,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000169_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000169_000019_gtFine_labelTrainIds.png,train
286,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000245_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000245_000019_gtFine_labelTrainIds.png,train
287,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000017_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000017_000019_gtFine_labelTrainIds.png,train
288,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000187_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000187_000019_gtFine_labelTrainIds.png,train
289,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000182_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000182_000019_gtFine_labelTrainIds.png,train
290,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000023_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000023_000019_gtFine_labelTrainIds.png,train
291,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000268_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000268_000019_gtFine_labelTrainIds.png,train
292,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000024_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000024_000019_gtFine_labelTrainIds.png,train
293,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000234_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000234_000019_gtFine_labelTrainIds.png,train
294,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000222_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000222_000019_gtFine_labelTrainIds.png,train
295,/home/aistudio/data/leftImg8bit/train/bremen/bremen_000001_000019_leftImg8bit.png,/home/aistudio/data/gtFine/train/bremen/bremen_000001_000019_gtFine_labelTrainIds.png,train
